,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
30658,0,0,0.0,Age18_24,MOD,2754264.0,Polska,52,2020,2020-12-21
30659,0,0,0.0,Age18_24,JANSS,169826.0,Łódzkie,52,2020,2020-12-21
30660,0,0,0.0,Age18_24,COM,91866.0,Świętokrzyskie,52,2020,2020-12-21
30661,0,0,0.0,Age18_24,AZ,257295.0,Małopolskie,52,2020,2020-12-21
30662,0,0,0.0,Age18_24,AZ,120140.0,Zachodniopomorskie,52,2020,2020-12-21
30663,0,0,0.0,Age18_24,JANSS,189725.0,Dolnośląskie,52,2020,2020-12-21
30664,0,0,0.0,Age18_24,AZ,363843.0,Mazowieckie,52,2020,2020-12-21
30665,0,0,0.0,Age18_24,AZ,73609.0,Lubuskie,52,2020,2020-12-21
30666,0,0,0.0,Age18_24,JANSS,88801.0,Podlaskie,52,2020,2020-12-21
30667,0,0,0.0,Age18_24,MOD,257295.0,Małopolskie,52,2020,2020-12-21
30668,0,0,0.0,Age18_24,JANSS,91866.0,Świętokrzyskie,52,2020,2020-12-21
30669,11,0,0.0,Age18_24,COM,363843.0,Mazowieckie,52,2020,2020-12-21
30670,7,0,0.0,Age18_24,COM,299728.0,Śląskie,52,2020,2020-12-21
30671,0,0,0.0,Age18_24,AZ,163186.0,Lubelskie,52,2020,2020-12-21
30672,0,0,0.0,Age18_24,AZ,257651.0,Wielkopolskie,52,2020,2020-12-21
30673,0,0,0.0,Age18_24,AZ,67721.0,Opolskie,52,2020,2020-12-21
30674,0,0,0.0,Age18_24,JANSS,67721.0,Opolskie,52,2020,2020-12-21
30675,0,0,0.0,Age18_24,JANSS,257295.0,Małopolskie,52,2020,2020-12-21
30676,1,0,0.0,Age18_24,COM,170066.0,Podkarpackie,52,2020,2020-12-21
30677,0,0,0.0,Age18_24,MOD,363843.0,Mazowieckie,52,2020,2020-12-21
30678,3,0,0.0,Age18_24,COM,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
