,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
21323,0,0,0.0,Age18_24,COM,120140.0,Zachodniopomorskie,52,2020,2020-12-21
21324,0,0,0.0,Age18_24,AZ,363843.0,Mazowieckie,52,2020,2020-12-21
21325,0,0,0.0,Age18_24,AZ,169826.0,Łódzkie,52,2020,2020-12-21
21326,0,0,0.0,Age18_24,AZ,299728.0,Śląskie,52,2020,2020-12-21
21327,0,0,0.0,Age18_24,JANSS,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21328,7,0,0.0,Age18_24,COM,299728.0,Śląskie,52,2020,2020-12-21
21329,0,0,0.0,Age18_24,MOD,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21330,0,0,0.0,Age18_24,COM,257651.0,Wielkopolskie,52,2020,2020-12-21
21331,0,0,0.0,Age18_24,MOD,189725.0,Dolnośląskie,52,2020,2020-12-21
21332,0,0,0.0,Age18_24,MOD,299728.0,Śląskie,52,2020,2020-12-21
21333,0,0,0.0,Age18_24,JANSS,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21334,0,0,0.0,Age18_24,MOD,73609.0,Lubuskie,52,2020,2020-12-21
21335,43,0,0.0,Age18_24,COM,2754264.0,Polska,52,2020,2020-12-21
21336,11,0,0.0,Age18_24,COM,363843.0,Mazowieckie,52,2020,2020-12-21
21337,0,0,0.0,Age18_24,AZ,257295.0,Małopolskie,52,2020,2020-12-21
21338,0,0,0.0,Age18_24,MOD,2754264.0,Polska,52,2020,2020-12-21
21339,0,0,0.0,Age18_24,JANSS,171036.0,Pomorskie,52,2020,2020-12-21
21340,5,0,0.0,Age18_24,COM,257295.0,Małopolskie,52,2020,2020-12-21
21341,0,0,0.0,Age18_24,MOD,257295.0,Małopolskie,52,2020,2020-12-21
21342,0,0,0.0,Age18_24,MOD,109948.0,Warmińsko-Mazurskie,52,2020,2020-12-21
21343,0,0,0.0,Age18_24,JANSS,73609.0,Lubuskie,52,2020,2020-12-21
21344,0,0,0.0,Age18_24,AZ,171036.0,Pomorskie,52,2020,2020-12-21
21345,0,0,0.0,Age18_24,MOD,67721.0,Opolskie,52,2020,2020-12-21
21346,0,0,0.0,Age18_24,JANSS,170066.0,Podkarpackie,52,2020,2020-12-21
21347,0,0,0.0,Age18_24,AZ,67721.0,Opolskie,52,2020,2020-12-21
21348,0,0,0.0,Age18_24,AZ,91866.0,Świętokrzyskie,52,2020,2020-12-21
21349,3,0,0.0,Age18_24,COM,155296.0,Kujawsko-Pomorskie,52,2020,2020-12-21
21350,0,0,0.0,Age18_24,JANSS,189725.0,Dolnośląskie,52,2020,2020-12-21
21351,0,0,0.0,Age18_24,COM,91866.0,Świętokrzyskie,52,2020,2020-12-21
21352,1,0,0.0,Age18_24,COM,171036.0,Pomorskie,52,2020,2020-12-21
21353,0,0,0.0,Age18_24,JANSS,169826.0,Łódzkie,52,2020,2020-12-21
21354,0,0,0.0,Age18_24,MOD,257651.0,Wielkopolskie,52,2020,2020-12-21
21355,0,0,0.0,Age18_24,JANSS,91866.0,Świętokrzyskie,52,2020,2020-12-21
21356,6,0,0.0,Age18_24,COM,189725.0,Dolnośląskie,52,2020,2020-12-21
